ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp
2026-05-06T02:16:39Z,0,0,0,0,0,0,17.6,848.7,17.6,17.8,92.9,260,253,0,0,127,0,0,18,17,13.7
2026-05-06T02:32:01Z,0,0,0,0,0,0,17.5,848.8,17.6,17.9,93.3,260,255,0,0,127,0,0,18,17,13.7
2026-05-06T02:47:08Z,0,0,0,0,0,0,17.5,848.7,17.7,17.9,93.3,260,254,0,0,127,0,0,18,17.1,13.7
2026-05-06T03:02:16Z,0,0,0,0,0,0,17.6,848.8,17.8,17.9,93.2,259,254,0,0,127,0,0,18,17.1,13.7
2026-05-06T03:17:23Z,0,0,0,0,0,0,17.6,848.8,17.7,17.9,93.1,260,258,0,0,127,0,0,18.1,17.1,13.8
2026-05-06T03:33:09Z,0,0,0,0,0,0,17.6,849,17.8,18,92.8,262,278,0,0,127,0,0,18.1,17.1,13.8
2026-05-06T03:48:16Z,0,0,0,0.1,0,0,17.7,849.2,17.9,18,92.7,267,339,0,0,127,0,0,18.2,17.2,13.9
2026-05-06T04:03:24Z,0,0,0,0.2,0,0,17.8,849.2,18,18.2,92.6,285,506,0,0,127,0,0,18.3,17.3,14
2026-05-06T04:18:31Z,0,0,0,0.3,0,0,18.1,849.5,18.2,18.4,92.4,309,735,0,0,127,0,0,18.6,17.5,14.3
2026-05-06T04:33:38Z,0,0,0,0.5,0,0,18.4,849.5,18.6,18.7,90.6,344,1158,0,0,127,0,0,18.9,17.6,14.5
2026-05-06T04:49:05Z,0,0,0,0.6,0,0,19,849.5,19.2,19.2,87.3,373,1430,0,0,127,0,0,19.3,17.7,15
2026-05-06T05:04:12Z,0,0,0,1,0,0,20.3,849.7,20.7,20,84.5,453,2371,0,0,128,0,0,20.1,18.1,15.6
2026-05-06T05:19:18Z,0,0,0,0.7,0,0,21.4,849.9,21.2,21,80.9,391,1602,0,0.3,89,1.1,1.1,21.2,18.6,16.6
2026-05-06T05:34:25Z,0,0,0,0.6,0,0,20.7,850.2,20.6,20.8,80.3,369,1414,0,0,88,0,0,21,18.4,16.4
2026-05-06T05:49:32Z,0,0,0,0.8,0,0,20.4,850.3,20.4,20.8,79.7,405,1761,0,0,88,0.2,0.2,20.9,18.2,16.4
2026-05-06T06:04:38Z,0,0,0,2.2,0,0,22,850.1,22.6,21.8,77.9,673,4700,0,0.2,127,1.3,1.3,21.9,19,17.3
2026-05-06T06:19:45Z,0,0,0,2.4,0,0,21.9,850.2,23,22.3,75.5,707,5092,0,0.2,135,0.9,0.9,22.4,19.1,17.7
2026-05-06T06:35:08Z,0,0,0,2.9,0,0,22,850.1,22.5,22.4,71.8,797,6037,0,0.3,85,0.7,0.7,22.5,18.8,17.7
2026-05-06T06:50:15Z,0,0,0,1.2,0,0,24.7,850,24.7,24.3,67.4,474,2417,0,0.1,280,0.2,0.2,24.4,19.9,19.3
2026-05-06T07:05:21Z,0,0,0,3.2,0,0,22.1,850.1,22.4,21.6,73.8,850,6782,0,0.7,268,0.9,0.9,21.7,18.3,17.1
2026-05-06T07:21:02Z,0,0,0,3.5,0,0,24.2,849.8,24.9,24.2,67.8,908,7145,0,0,192,0.4,0.4,24.4,19.9,19.3
2026-05-06T07:36:09Z,0,0,0,3.8,0,0,24,849.7,25.2,24.4,65.3,967,7888,0,0.1,187,0.7,0.7,24.4,19.7,19.3
2026-05-06T07:51:15Z,0,0,0,1.9,0,0,24.3,849.8,25.3,24.7,61.5,608,3873,0,0.2,184,0.9,0.9,24.7,19.4,19.6
2026-05-06T08:06:22Z,0,0,0,3.3,0,0,24.4,849.7,24.4,24.5,62.1,867,6852,0,0.1,181,0.4,0.4,24.6,19.4,19.4
2026-05-06T08:21:29Z,0,0,0,3.7,0,0,24.1,849.7,24.8,24.5,64,955,7828,0,0.1,181,0.7,0.7,24.6,19.7,19.5
2026-05-06T08:36:36Z,0,0,0,1.6,0,0,23.6,849.7,24.4,24,64.1,551,3243,0,0.8,164,1.5,1.5,24.1,19.2,19.1
2026-05-06T08:51:43Z,0,0,0,1.8,0,0,24.6,849.5,25.4,25.1,61.6,591,3609,0,0.3,164,1.3,1.3,25.2,19.8,19.9
2026-05-06T09:07:06Z,0,0,0,4,0,0,24.2,849.2,24.5,24.8,60.1,1006,8366,0,0,78,0.4,0.4,24.8,19.3,19.6
2026-05-06T09:22:13Z,0,0,0,3.8,0,0,24.5,849,24.9,25.2,60.5,962,7886,0,0.5,67,1.3,1.3,25.3,19.8,20
2026-05-06T09:37:20Z,0,0,0,1.3,0,0,25.1,848.8,25.9,25.4,57.6,505,2630,0,0.3,166,0.9,0.9,25.4,19.5,20.1
2026-05-06T09:52:27Z,0,0,0,1.3,0,0,25.1,848.5,25.9,25.7,60.2,505,2639,0,0,176,0,0,25.8,20.2,20.4
2026-05-06T10:07:34Z,0,0,0,2.6,0,0,25.1,848.3,25.8,25.6,56,749,5314,0,0.9,160,1.7,1.7,25.7,19.5,20.3
2026-05-06T10:22:41Z,0,0,0,1.6,0,0,26,848,26.6,26.5,56.3,559,3280,0,0.6,148,2,2,26.6,20.3,21
2026-05-06T10:37:48Z,0,0,0,1.4,0,0,25.6,847.8,26.1,26.4,55.4,525,2914,0,0.2,141,0.9,0.9,26.5,20.1,20.9
2026-05-06T10:53:11Z,0,0,0,3.8,0,0,26,847.6,26.4,26.6,55.6,957,7615,0,0.1,106,0.5,0.5,27.4,20.3,21.6
2026-05-06T11:08:18Z,0,0,0,1.1,0,0,26,847.4,26.5,26.8,56,464,2356,0,0.4,73,0.9,0.9,27.5,20.5,21.7
2026-05-06T11:23:25Z,0,0,0,1.2,0,0,25.5,847.4,25.9,26,58.9,487,2574,0,0.1,78,0.7,0.7,26.1,20.3,20.6
2026-05-06T11:38:31Z,0,0,0,0.9,0,0,25.3,847.2,25.4,25.9,59.7,430,2030,0,0.6,79,1.1,1.1,26,20.3,20.6
2026-05-06T11:53:37Z,0,0,0,1,0,0,24.9,847,25.2,25.4,60.4,441,2065,0,0.2,183,1.3,1.3,25.5,19.9,20.1
2026-05-06T12:08:44Z,0,0,0,1,0,0,24.8,846.8,25.2,25.2,59.6,442,2029,0,0.6,166,2,2,25.3,19.7,20
2026-05-06T12:23:51Z,0,0,0,0.6,0,0,25,846.6,25.2,25.6,60.3,361,1201,0,0.1,80,0.7,0.7,25.7,20.1,20.3
2026-05-06T12:39:15Z,0,0,0,0.8,0,0,25.2,846.4,25.5,25.6,60.7,407,1783,0,0,80,0.2,0.2,25.7,20.2,20.3
2026-05-06T12:54:21Z,0,0,0,0.6,0,0,24.7,846.3,24.9,25.2,61.9,374,1388,0,0.2,80,0.9,0.9,25.3,20,20
2026-05-06T13:09:28Z,0,0,0,0.4,0,0,25.2,846.2,25.6,25.9,59.8,336,956,0,0.5,80,2,2,26,20.3,20.5
2026-05-06T13:24:34Z,0,0,0,1.8,0,0,25,846.4,25.3,25.6,61.7,594,3974,0,0,80,0.2,0.2,25.7,20.3,20.3
2026-05-06T13:39:41Z,0,0,0,0.3,0,0,24.7,846.4,24.8,25.3,61.7,316,756,0,0.2,73,1.5,1.5,25.4,20,20.1
2026-05-06T13:54:47Z,0,0,0,0.4,0,0,24,846.3,24.1,24.5,64.9,329,900,0,0.1,72,0.4,0.4,24.6,19.8,19.5
2026-05-06T14:09:54Z,0,0,0,0.7,0,0,24.4,846.6,24.9,25.2,61.9,381,1524,0,0.4,76,1.3,1.3,25.3,19.9,20
2026-05-06T14:25:18Z,0,0,0,0.3,0,0,24.1,846.7,24.4,24.6,64,314,794,0,0.1,76,0.7,0.7,24.7,19.7,19.5
2026-05-06T14:40:25Z,0,0,0,0.3,0,0,23.7,846.9,23.8,24.1,66.7,306,712,0,0,76,0.2,0.2,24.2,19.6,19.1
2026-05-06T14:55:31Z,0,0,0,0.2,0,0,23.3,846.8,23.5,23.7,67.4,295,605,0,0.5,76,1.1,1.1,23.8,19.4,18.8
2026-05-06T15:11:09Z,0,0,0,0.1,0,0,22.9,846.9,23.1,23.3,69.3,275,410,0,0.1,76,0.4,0.4,23.4,19.3,18.5
2026-05-06T15:26:33Z,0,0,0,0,0,0,22.5,847,22.6,22.8,70.8,263,274,0,0.4,76,1.3,1.3,22.9,19,18.1
2026-05-06T15:41:39Z,0,0,0,0,0,0,22.2,847.3,22.3,22.5,72.2,261,256,0,0.1,76,0.4,0.4,22.6,18.9,17.8
2026-05-06T15:56:46Z,0,0,0,0,0,0,22.1,847.4,22.2,22.4,72.1,261,253,0,0.1,76,0.4,0.4,22.5,18.8,17.7
2026-05-06T16:11:53Z,0,0,0,0,0,0,22.1,847.5,22.2,22.4,73.8,260,254,0,0.4,79,2,2,22.5,19,17.7
2026-05-06T16:26:55Z,0,0,0,0,0,0,21.8,847.8,21.9,22.1,77,260,253,0,0.1,79,0.2,0.2,22.3,19.2,17.5
2026-05-06T16:42:01Z,0,0,0,0,0,0,21.5,847.9,21.7,21.9,78.4,259,255,0,0.1,79,0.7,0.7,22,19.1,17.3
2026-05-06T16:57:08Z,0,0,0,0,0,0,21.4,848,21.5,21.7,78.2,261,253,0,0.4,128,1.3,1.3,21.8,18.9,17.2
2026-05-06T17:12:15Z,0,0,0,0,0,0,21.2,848.1,21.3,21.5,78.7,260,254,0,0.6,127,1.7,1.7,21.7,18.8,17
2026-05-06T17:27:37Z,0,0,0,0,0,0,21,848.2,21.1,21.3,80,260,253,0,0,81,0.2,0.2,21.5,18.8,16.8
2026-05-06T17:42:43Z,0,0,0,0,0,0,20.8,848.4,20.9,21.1,81.4,260,253,0,0.1,81,0.9,0.9,21.3,18.8,16.7
2026-05-06T17:57:50Z,0,0,0,0,0,0,20.7,848.7,20.9,21.1,82,261,252,0,0,81,0,0,21.3,18.8,16.7
2026-05-06T18:12:56Z,0,0,0,0,0,0,20.4,848.5,20.5,20.8,83,260,254,0,0,81,0,0,20.9,18.6,16.4
2026-05-06T18:28:02Z,0,0,0,0,0,0,20.2,848.7,20.4,20.5,84,260,254,0,0,81,0,0,20.6,18.5,16.1
2026-05-06T18:43:09Z,0,0,0,0,0,0,20,849.2,20.1,20.4,84.9,261,253,0,0,81,0,0,20.5,18.5,16
2026-05-06T18:58:16Z,0,0,0,0,0,0,20,849.3,20.2,20.3,84.9,260,254,0,0.2,81,0.7,0.7,20.5,18.5,16
2026-05-06T19:13:40Z,0,0,0,0,0,0,20.2,849.5,20.4,20.5,83.9,260,252,0,0.3,81,1.1,1.1,20.6,18.5,16.1
2026-05-06T19:28:47Z,0,0,0,0,0,0,20.1,849.6,20.2,20.5,84,261,254,0,0,81,0.2,0.2,20.6,18.5,16.1
2026-05-06T19:43:54Z,0,0,0,0,0,0,20,849.6,20.2,20.4,84.3,259,254,0,0.2,81,0.7,0.7,20.5,18.4,16
2026-05-06T19:59:01Z,0,0,0,0,0,0,19.9,849.5,20.1,20.2,84.3,262,254,0,0,81,0.2,0.2,20.4,18.3,15.9
2026-05-06T20:14:07Z,0,0,0,0,0,0,19.9,849.7,20.1,20.2,83.7,260,252,0,0.5,81,1.3,1.3,20.4,18.2,15.9
2026-05-06T20:29:14Z,0,0,0,0,0,0,20,849.7,20.2,20.4,82.7,260,255,0,0.3,122,2.2,2.2,20.5,18.2,16
2026-05-06T20:44:21Z,0,0,0,0,0,0,19.8,849.5,19.9,20.2,81.3,259,253,0,1.1,177,2.8,2.8,20.3,17.8,15.8
2026-05-06T20:59:45Z,0,0,0,0,0,0,19.4,849.4,19.6,19.8,82.4,259,253,0,0.1,171,0.9,0.9,19.9,17.6,15.5
2026-05-06T21:14:52Z,0,0,0,0,0,0,19.1,849.4,19.2,19.4,84,260,253,0,0,171,0,0,19.5,17.5,15.1
2026-05-06T21:29:59Z,0,0,0,0,0,0,19.1,849.2,19.2,19.4,84.7,260,254,0,0,171,0,0,19.5,17.5,15.1
2026-05-06T21:45:06Z,0,0,0,0,0,0,18.9,849.2,19,19.3,85.1,261,253,0,0,171,0.4,0.4,19.4,17.4,15
2026-05-06T22:00:12Z,0,0,0,0,0,0,18.8,849.2,18.9,19.1,85.3,259,253,0,0,171,0,0,19.2,17.3,14.9
2026-05-06T22:15:19Z,0,0,0,0,0,0,18.6,849.2,18.8,19,83.4,261,254,0,0.3,176,1.3,1.3,19,16.9,14.7
2026-05-06T22:30:25Z,0,0,0,0,0,0,18.4,849,18.6,18.8,84.2,259,253,0,0.2,191,1.3,1.3,18.9,16.9,14.6
2026-05-06T22:45:50Z,0,0,0,0,0,0,18.1,848.7,18.3,18.5,85.6,261,254,0,0.5,176,1.6,1.6,18.6,16.8,14.3
2026-05-06T23:00:56Z,0,0,0,0,0,0,17.6,848.5,17.8,18.1,87.6,260,253,0,0.1,165,0.9,0.9,18.2,16.6,13.9
2026-05-06T23:16:02Z,0,0,0,0,0,0,17.4,848.4,17.5,17.8,88.6,260,253,0,0,165,0,0,17.9,16.5,13.6
2026-05-06T23:31:09Z,0,0,0,0,0,0,17.3,848.1,17.4,17.7,88.9,261,253,0,0,165,0.4,0.4,17.8,16.4,13.5
2026-05-06T23:46:16Z,0,0,0,0,0,0,17.3,848.3,17.4,17.7,89.3,261,253,0,0,165,0,0,17.8,16.4,13.5
2026-05-07T00:00:22Z,0,0,0,0,0,0,17.3,848.1,17.4,17.6,88.8,260,254,0,0,165,0.2,0.2,17.7,16.3,13.5
2026-05-07T00:15:28Z,0,0,0,0,0,0,17.2,848.1,17.3,17.6,90.2,261,251,0,0,165,0,0,17.7,16.4,13.4
2026-05-07T00:30:52Z,0,0,0,0,0,0,17,848.1,17.1,17.4,90,261,254,0,0,165,0,0,17.4,16.2,13.2
2026-05-07T00:45:59Z,0,0,0,0,0,0,17,848.4,17.1,17.4,89.8,260,253,0,0,165,0,0,17.4,16.1,13.2
2026-05-07T01:01:06Z,0,0,0,0,0,0,17,848.5,17.2,17.4,90,260,253,0,0,165,0,0,17.5,16.2,13.2
2026-05-07T01:16:13Z,0,0,0,0,0,0,17,848.4,17.1,17.4,89.9,260,253,0,0,165,0,0,17.4,16.1,13.2
2026-05-07T01:31:20Z,0,0,0,0,0,0,17,848.6,17.1,17.3,90.5,258,253,0,0,165,0,0,17.4,16.2,13.2
2026-05-07T01:46:26Z,0,0,0,0,0,0,17.1,848.6,17.2,17.4,90.8,260,254,0,0,165,0,0,17.5,16.3,13.3
2026-05-07T02:01:33Z,0,0,0,0,0,0,17.1,848.7,17.2,17.5,90.8,260,253,0,0,165,0,0,17.6,16.4,13.4
2026-05-07T02:16:57Z,0,0,0,0,0,0,17.2,848.6,17.4,17.6,91,260,253,0,0,165,0.2,0.2,17.7,16.5,13.4
2026-05-07T02:32:04Z,0,0,0,0,0,0,17.2,848.7,17.3,17.5,91.7,260,253,0,0,165,0.2,0.2,17.7,16.6,13.4
2026-05-07T02:47:11Z,0,0,0,0,0,0,16.9,848.9,16.9,17.2,92.4,260,253,0,0,165,0,0,17.3,16.3,13.1
2026-05-07T03:02:18Z,0,0,0,0,0,0,16.7,848.9,16.8,17,93.3,261,253,0,0,165,0,0,17.1,16.2,12.9
2026-05-07T03:17:24Z,0,0,0,0,0,0,16.5,848.8,16.6,16.7,94,262,267,0,0,165,0,0,16.8,16,12.6
2026-05-07T03:32:31Z,0,0,0,0.1,0,0,16.2,849,16.3,16.6,94.2,267,324,0,0,165,0,0,16.6,15.9,12.4
2026-05-07T03:47:38Z,0,0,0,0.1,0,0,16.3,849.1,16.3,16.6,94.9,280,429,0,0,165,0,0,16.7,16,12.5
2026-05-07T04:03:03Z,0,0,0,0.2,0,0,16.6,849.2,16.8,16.9,95.1,289,479,0,0,78,0.2,0.2,17,16.3,12.8
2026-05-07T04:18:09Z,0,0,0,0.2,0,0,17,849.5,17.1,17.3,94.3,296,521,0,0.1,78,0.2,0.2,17.4,16.6,13.2
2026-05-07T04:33:16Z,0,0,0,0.4,0,0,17.6,849.6,17.8,17.9,92.1,331,953,0,0,78,0,0,18,16.9,13.7
2026-05-07T04:48:23Z,0,0,0,0.9,0,0,18.5,849.6,18.9,18.6,88.4,416,1934,0,0.6,78,0.9,0.9,18.7,17.2,14.4
2026-05-07T05:03:30Z,0,0,0,0.4,0,0,20.2,849.7,20.2,19.7,83.4,328,840,0,0,78,0,0,19.8,17.7,15.4
2026-05-07T05:18:37Z,0,0,0,0.5,0,0,19.8,849.8,19.9,19.9,83.3,347,1079,0,0.2,78,0.7,0.7,20,17.8,15.5
2026-05-07T05:33:43Z,0,0,0,0.5,0,0,19.2,849.9,19.4,19.5,83.4,354,1169,0,0,78,0,0,19.6,17.4,15.2
2026-05-07T05:49:08Z,0,0,0,0.5,0,0,19.5,850,19.7,19.6,83.7,347,1118,0,0,78,0,0,19.7,17.6,15.3
2026-05-07T06:04:15Z,0,0,0,0.6,0,0,20.2,850.1,20.3,20.2,81.7,376,1539,0,0,78,0,0,20.3,17.9,15.8
2026-05-07T06:19:22Z,0,0,0,2.8,0,0,20.6,850.3,21,20.3,80.3,776,6057,0,0.2,78,0.4,0.4,20.4,17.9,15.9
2026-05-07T06:34:28Z,0,0,0,0.9,0,0,20.9,850.3,21.4,21.1,78.4,416,1896,0,0,78,0,0,21.2,18.3,16.6
2026-05-07T06:49:34Z,0,0,0,0.8,0,0,21.7,850.4,21.9,21.9,75.9,401,1765,0,0,78,0,0,22,18.8,17.3
2026-05-07T07:04:40Z,0,0,0,0.8,0,0,21.7,850.4,21.5,21.5,75.8,406,1857,0,0.6,78,1.1,1.1,21.6,18.4,16.9
2026-05-07T07:20:30Z,0,0,0,1.2,0,0,22.2,850.4,22.2,22.4,72.8,480,2627,0,0,78,0,0,22.5,18.9,17.7
2026-05-07T07:35:37Z,0,0,0,3.3,0,0,24.1,850.2,24.4,24.1,68.4,875,6785,0,0.1,78,0.9,0.9,24.2,19.9,19.1
2026-05-07T07:50:43Z,0,0,0,1,0,0,23.9,850,24.6,24.3,66.5,453,2175,0,0,78,0,0,24.4,19.8,19.3
2026-05-07T08:06:24Z,0,0,0,2.8,0,0,23.1,849.9,23.2,23.3,67.6,775,5871,0,0.2,78,1.1,1.1,23.4,19.1,18.5
2026-05-07T08:21:30Z,0,0,0,1.1,0,0,23.5,849.9,24,24,66.9,467,2368,0,0,78,0,0,24.1,19.5,19
2026-05-07T08:36:37Z,0,0,0,3.8,0,0,24,849.6,24.6,24.4,64.5,964,7812,0,0.6,78,1.1,1.1,24.4,19.6,19.3
2026-05-07T08:51:43Z,0,0,0,1.5,0,0,25,849.5,25.4,25.6,61.2,530,3030,0,0,78,0,0,25.7,20.2,20.3
2026-05-07T09:06:50Z,0,0,0,1.3,0,0,24.8,849.3,25.1,25.5,62.2,493,2536,0,0.1,78,0.6,0.6,25.6,20.2,20.2
2026-05-07T09:22:18Z,0,0,0,1.9,0,0,25.2,848.9,25.1,26,57.9,604,3648,0,1,78,1.7,1.7,26.1,20.1,20.6
2026-05-07T09:37:24Z,0,0,0,4.1,0,0,26.9,848.7,26.8,26.6,58.6,1027,8441,0,0,78,0,0,27.5,20.8,21.7
2026-05-07T09:52:31Z,0,0,0,1.1,0,0,25.4,848.4,26,25.6,57.5,464,2306,0,0.3,78,0.9,0.9,25.7,19.7,20.3
2026-05-07T10:07:38Z,0,0,0,4,0,0,24.8,848.2,25.6,25.4,63.9,1003,8157,0,0.5,78,1.5,1.5,25.5,20.4,20.2
2026-05-07T10:22:45Z,0,0,0,4.1,0,0,25.1,847.9,26.1,25.8,54.5,1017,8186,0,0.1,175,0.6,0.6,25.9,19.4,20.4
2026-05-07T10:37:51Z,0,0,0,4.1,0,0,26.2,847.6,26.5,27.3,54.9,1026,8332,0,0.2,80,1.1,1.1,28,20.7,22
2026-05-07T10:52:58Z,0,0,0,1.1,0,0,26.2,847.5,27.1,27.2,54.9,461,2253,0,0,80,0,0,27.9,20.7,22
2026-05-07T11:08:20Z,0,0,0,0.7,0,0,25.4,847.4,26.1,25.8,56.5,393,1502,0,0.4,171,2.2,2.2,25.8,19.7,20.4
2026-05-07T11:23:26Z,0,0,0,3.2,0,0,26.7,847.2,27.2,27.3,54.3,862,6537,0,0.3,171,1.1,1.1,28.1,20.7,22.1
2026-05-07T11:38:32Z,0,0,0,3.2,0,0,27,846.9,27.3,28,52.6,846,6371,0,0.7,78,2,2,28.7,21,22.5
2026-05-07T11:53:39Z,0,0,0,2.9,0,0,27.1,846.7,27.6,28.1,52,800,5906,0,0.4,177,1.3,1.3,28.8,21,22.6
2026-05-07T12:08:46Z,0,0,0,2.9,0,0,27.9,846.4,28.2,28.9,50.5,806,6028,0,1.5,124,2.4,2.4,29.6,21.5,23.2
2026-05-07T12:23:52Z,0,0,0,2.4,0,0,25.6,846.3,26.4,26.4,58.1,710,5061,0,0.9,174,2.6,2.6,26.5,20.5,21
2026-05-07T12:39:17Z,0,0,0,2.3,0,0,25.8,846,25.9,26.6,56.8,690,4880,0,0.5,84,1.2,1.2,27.4,20.4,21.6
2026-05-07T12:54:24Z,0,0,0,1.5,0,0,25.7,845.9,26.2,26.5,58.1,545,3246,0,0.1,75,0.7,0.7,26.6,20.6,21
2026-05-07T13:09:30Z,0,0,0,1.9,0,0,26.6,846,27,27.8,53.2,605,3940,0,0.8,82,2.2,2.2,28.5,21,22.4
2026-05-07T13:24:37Z,0,0,0,1.6,0,0,26.8,846,27.7,28,53.7,558,3433,0,0.7,175,2.3,2.3,28.8,21.2,22.6
2026-05-07T13:39:43Z,0,0,0,0.5,0,0,25.1,846.1,25.6,26,59.7,350,1034,0,0.2,174,1.1,1.1,26.1,20.3,20.6
2026-05-07T13:55:11Z,0,0,0,1,0,0,25.3,846,25.9,26.3,58.3,451,2301,0,0.2,90,1.1,1.1,26.4,20.4,20.9
2026-05-07T14:10:36Z,0,0,0,0.3,0,0,24.8,846.3,25.2,25.9,58.4,309,680,0,0.4,105,1.7,1.7,25.9,20,20.5
2026-05-07T14:25:43Z,0,0,0,0.2,0,0,23.9,846.5,24.3,24.5,63.1,298,579,0,0.5,140,1.9,1.9,24.6,19.5,19.4
2026-05-07T14:40:49Z,0,0,0,0.2,0,0,23.4,846.6,23.6,23.8,66.3,292,535,0,0.3,84,0.9,0.9,23.9,19.3,18.9
2026-05-07T14:55:56Z,0,0,0,0.2,0,0,22.9,846.7,23.1,23.3,68.2,286,485,0,0.2,82,0.8,0.8,23.4,19.1,18.5
2026-05-07T15:11:02Z,0,0,0,0.1,0,0,22.5,846.8,22.8,22.9,70.5,277,416,0,0.6,83,2.3,2.3,23,19.1,18.2
2026-05-07T15:26:10Z,0,0,0,0,0,0,22.2,847,22.3,22.5,72.8,263,287,0,0.2,83,1,1,22.6,19,17.8
2026-05-07T15:41:16Z,0,0,0,0,0,0,21.8,847,21.9,22.1,75.2,259,254,0,0,83,0.2,0.2,22.2,18.9,17.5
2026-05-07T15:56:41Z,0,0,0,0,0,0,21.4,847.1,21.6,21.8,76.3,259,253,0,0.2,83,1.1,1.1,21.9,18.7,17.2
2026-05-07T16:11:47Z,0,0,0,0,0,0,21.2,847.2,21.4,21.5,76.7,260,253,0,0.1,83,0.7,0.7,21.6,18.5,17
2026-05-07T16:26:54Z,0,0,0,0,0,0,20.9,847.5,21.1,21.2,77.7,260,252,0,0,83,0,0,21.3,18.4,16.7
2026-05-07T16:42:01Z,0,0,0,0,0,0,20.6,847.8,20.7,20.9,79.1,261,253,0,0,83,0,0,21,18.3,16.5
2026-05-07T16:57:07Z,0,0,0,0,0,0,20.2,848,20.3,20.5,81.8,260,254,0,0,83,0,0,20.6,18.2,16.1
2026-05-07T17:12:14Z,0,0,0,0,0,0,19.8,848.2,19.9,20.2,84.2,261,255,0,0,83,0,0,20.3,18.2,15.8
2026-05-07T17:27:20Z,0,0,0,0,0,0,19.6,848.3,19.7,19.9,86.7,261,254,0,0,83,0,0,20,18.2,15.6
2026-05-07T17:42:45Z,0,0,0,0,0,0,19.4,848.5,19.5,19.7,88.5,261,253,0,0,83,0,0,19.8,18.3,15.4
2026-05-07T17:57:52Z,0,0,0,0,0,0,19.1,848.8,19.2,19.4,89.1,260,253,0,0,83,0,0,19.6,18.1,15.2
2026-05-07T18:12:59Z,0,0,0,0,0,0,19,849.1,19,19.3,90.2,259,253,0,0,83,0,0,19.4,18.1,15.1
2026-05-07T18:28:06Z,0,0,0,0,0,0,18.7,849.3,18.9,19.1,90.2,260,254,0,0,83,0,0,19.2,17.9,14.9
2026-05-07T18:43:13Z,0,0,0,0,0,0,18.5,849.5,18.6,18.9,91.4,259,253,0,0,83,0,0,19,17.8,14.7
2026-05-07T18:58:20Z,0,0,0,0,0,0,18.4,849.6,18.5,18.7,92,261,255,0,0,83,0,0,18.9,17.7,14.5
2026-05-07T19:13:26Z,0,0,0,0,0,0,18.3,849.7,18.4,18.6,92.6,259,253,0,0,83,0,0,18.8,17.7,14.4
2026-05-07T19:28:50Z,0,0,0,0,0,0,18.2,849.8,18.4,18.6,92.7,260,254,0,0,83,0,0,18.8,17.7,14.4
2026-05-07T19:43:57Z,0,0,0,0,0,0,18.3,849.9,18.5,18.7,92.8,261,252,0,0,83,0.2,0.2,18.9,17.8,14.5
2026-05-07T19:59:04Z,0,0,0,0,0,0,18.3,849.9,18.6,18.8,92,261,253,0,0,83,0,0,19,17.8,14.6
2026-05-07T20:14:11Z,0,0,0,0,0,0,18.4,850,18.6,18.8,92.1,260,253,0,0,83,0,0,19,17.8,14.6
2026-05-07T20:29:18Z,0,0,0,0,0,0,18.4,849.8,18.6,18.8,92,259,254,0,0,83,0,0,18.9,17.8,14.6
2026-05-07T20:44:25Z,0,0,0,0,0,0,18.4,849.7,18.5,18.8,91.8,261,253,0,0,83,0.2,0.2,18.9,17.8,14.6
2026-05-07T20:59:32Z,0,0,0,0,0,0,18.4,849.7,18.6,18.8,91.5,261,253,0,0,83,0.2,0.2,19,17.8,14.6
2026-05-07T21:14:56Z,0,0,0,0,0,0,18.4,849.7,18.6,18.8,91.6,261,254,0,0,83,0.2,0.2,19,17.8,14.6
2026-05-07T21:30:03Z,0,0,0,0,0,0,18.4,849.5,18.5,18.8,92,260,254,0,0,83,0,0,18.9,17.8,14.6
2026-05-07T21:45:10Z,0,0,0,0,0,0,18.2,849.3,18.4,18.6,92.2,260,253,0,0,83,0,0,18.7,17.6,14.4
2026-05-07T22:00:17Z,0,0,0,0,0,0,18,849.2,18.1,18.3,93.5,259,254,0,0,83,0,0,18.4,17.5,14.1
2026-05-07T22:15:24Z,0,0,0,0,0,0,17.9,849,18,18.2,94,259,254,0,0,83,0,0,18.3,17.5,14
2026-05-07T22:30:31Z,0,0,0,0,0,0,18,848.8,18.1,18.3,94.5,259,253,0,0,83,0,0,18.5,17.7,14.2
2026-05-07T22:45:38Z,0,0,0,0,0,0,18.2,848.7,18.3,18.5,94.5,261,253,0,0,83,0.2,0.2,18.7,17.9,14.4
2026-05-07T23:01:00Z,0,0,0,0,0,0,18.3,848.6,18.4,18.7,93.6,260,253,0,0,83,0,0,18.8,17.9,14.5
2026-05-07T23:16:07Z,0,0,0,0,0,0,18.2,848.4,18.3,18.5,94.2,260,254,0,0,83,0.2,0.2,18.7,17.8,14.3
2026-05-07T23:31:14Z,0,0,0,0,0,0,18.1,848.3,18.1,18.4,94.6,261,253,0,0,83,0,0,18.6,17.7,14.3
2026-05-07T23:46:21Z,0,0,0,0,0,0,18.1,848.4,18.2,18.5,94.6,261,253,0,0,83,0.2,0.2,18.6,17.8,14.3
2026-05-08T00:00:10Z,0,0,0,0,0,0,18.1,848.4,18.1,18.4,94.8,261,254,0,0.5,83,1.1,1.1,18.6,17.8,14.3
